name,post,address,lat,lng,monday,tuesday,wednesday,thursday,friday,saturday,sunday,tel,fax
調剤薬局メディカルシステムズ世田谷下馬店,154-0002,東京都世田谷区下馬2-27-13,35.642103,139.6807486,,,,,,,,03-6450-9102,03-6450-9103
ウエルシア薬局堺上野芝店,593-8303,大阪府堺市西区上野芝向ケ丘町6-6-43,34.5395763,135.4776206,,,,,,,,072-278-3630,072-278-3631
クオール薬局三木平木店,761-0702,香川県木田郡三木町大字平木7-1,34.2694972,134.1324783,,,,,,,,087-891-1801,087-891-1808
ツルハドラッグおゆみ野南店,266-0033,千葉県千葉市緑区おゆみ野南5-7-2,35.5499542,140.1733602,,,,,,,,043-291-0157,043-291-0157
そうごう薬局おゆみ野店,266-0032,千葉県千葉市緑区おゆみ野中央2-3-1,35.5543218,140.1592094,,,,,,,,043-293-8711,043-291-8222
日本調剤妙蓮寺薬局,220-0011,神奈川県横浜市港北区菊名1-9-10　高貝ﾋﾞﾙ1階,35.4994668,139.6328732,,,,,,,,045-633-7806,045-633-7807
アイセイ薬局朝霞台店,351-0034,埼玉県朝霞市西原2-4-17,35.8166309,139.5854589,,,,,,,,048-476-9922,048-476-8801
くすの木薬局保谷店,202-0012,東京都西東京市東町6-6-12　西東京ﾒﾃﾞｨｶﾙﾓｰﾙ,35.7395808,139.5657018,,,,,,,,042-439-3998,042-439-3975
スギ薬局浦和駅東口店,330-0056,埼玉県さいたま市浦和区東仲町11-5号　ｶﾞｰﾃﾞﾝｼﾃｨ浦和東口1F,35.8596949,139.6575355,,,,,,,,048-829-7826,048-829-7827
イオン薬局土崎港店,011-0943,秋田県秋田市土崎港南2-3-41,39.7470818,140.0728407,,,,,,,,018-846-9912,018-846-9982
れもん薬局,589-0005,大阪府大阪狭山市狭山2-969-1A,34.5015109,135.5541619,,,,,,,,072-366-0117,072-366-0117
アイセイ薬局南柏駅前店,277-0075,千葉県柏市南柏中央2-9,35.8431651,139.9533324,,,,,,,,04-7170-8222,04-7170-8248
アイセイ薬局稲熊店,444-0071,愛知県岡崎市稲熊町字1-145-3,34.967623,137.1767175,,,,,,,,0564-23-5855,0564-23-5856
有限会社UK薬局,242-0005,神奈川県大和市西鶴間4-1-6,35.487171,139.4487582,,,,,,,,046-263-2321,046-263-2321
ヴァインドラッグ末吉薬局,903-0801,那覇市首里末吉町4-1-1,26.2303704,127.7065959,,,,,,,,098-835-5544,098-835-5552
ドラッグセイムス残堀店,208-0034,東京都武蔵村山市残堀5-155-1,35.7560068,139.3672986,,,,,,,,042-531-6851,042-531-6829
日本調剤北長瀬薬局,700-0962,岡山県岡山市北区北長瀬表町3-1-1,34.6513506,133.8853651,,,,,,,,086-242-3131,086-242-3171
アイセイ薬局第二北山田店,224-0021,神奈川県横浜市都筑区北山田1-9-3,35.5617358,139.5927475,,,,,,,,045-590-3130,045-590-5325
こじか薬局鵠沼東店,251-0026,神奈川県藤沢市鵠沼東1-1　玉半ﾋﾞﾙ1階,35.3362366,139.4902668,,,,,,,,0466-29-9985,0466-29-9983
イオン薬局神戸北店,651-1515,兵庫県神戸市北区上津台8-1-1　ｲｵﾝ神戸北店1階,34.859993,135.1942972,,,,,,,,078-986-6636,078-986-6637
アガペ薬院薬局,810-0012,福岡県福岡市中央区白金1-20-3　紙与薬院ﾋﾞﾙ1階,33.5811305,130.4020295,,,,,,,,092-406-9501,092-406-9502
スギ薬局本町二丁目店,541-0053,大阪府大阪市中央区本町2-1-6　堺筋本町センターﾋﾞﾙ1階,34.6838668,135.5058274,,,,,,,,070-3196-4222,06-4256-0618
シモカワ中央病院前調剤薬局,862-0965,熊本県熊本市中央区安政町1-27　ｼﾓｶﾜ下通り店,32.8022534,130.7094334,,,,,,,,096-237-7524,096-237-7528
ウエルシア薬局伊東宝町店,414-0012,静岡県伊東市宝町3-2,34.9681347,139.0945044,,,,,,,,0557-32-3092,0557-32-3093
あいせい薬局,165-0025,東京都中野区沼袋4-31-15,35.7236129,139.6626075,,,,,,,,03-5942-6039,03-5942-6049
スギ薬局荒尾店,476-0003,愛知県東海市荒尾町平古1-1,35.0423063,136.9104918,,,,,,,,080-3588-7116,	052-604-1065
クスリのアオキにんじん通り薬局,509-0141,岐阜県各務原市鵜沼各務原町4-327-1,35.4003422,136.9085234,,,,,,,,058-322-2264,0120-181-036
スギ薬局登美ケ丘店,631-0003,奈良県奈良市中登美ケ丘3-1,34.7222802,135.7498463,,,,,,,,080-4606-2602,0742-81-7577
アイセイ薬局北山田店,224-0021,神奈川県横浜市都筑区北山田1-9-3,35.5617358,139.5927475,,,,,,,,045-595-2280,045-595-2281
川越駅前薬局,350-1123,埼玉県川越市脇田本町15-22　ﾆｭｰﾊﾟﾚｽﾋﾞﾙ別館1F,35.9079568,139.481255,,,,,,,,050-1808-9599,050-3535-6551
ドラッグイレブン佐敷薬局,901-1414,沖縄県南城市佐敷津波古1226番1,26.1865077,127.7746235,,,,,,,,098-947-1157,098-947-1158
くるみ薬局河内長野店,586-0033,大阪府河内長野市喜多町１９３－２,34.4453984,135.5687891,,,,,,,,0721-65-1633,0721-65-1363
矢口の渡薬局,146-0095,東京都大田区多摩川1-6-21　藤森ﾋﾞﾙ1階,35.562981,139.6999025,,,,,,,,03-5741-9977,03-5741-9977
ユニスマイル薬局東向島店,131-0032,東京都墨田区東向島6-6-3,35.7217837,139.8195694,,,,,,,,03-5631-5170,03-3616-3657
日本調剤板橋栄町薬局,173-0015,東京都板橋区栄町28-5,35.7536059,139.7014498,,,,,,,,03-6905-7871,03-6905-7872
ウエルシア薬局昭島朝日町店,196-0025,東京都昭島市朝日町2-3-19,35.7065889,139.3716612,,,,,,,,042-500-4508,042-500-4509
阪神調剤薬局港南台医療モール店,234-0054,神奈川県横浜市港南区港南台5-23-30 港南台医療ﾓｰﾙ1階,35.3680631,139.5810209,,,,,,,,045-836-2051,045-836-2052
三信調剤薬局白石店,003-0023,札幌市白石区南郷通2丁目北2-1　ﾙ･ﾉｰﾙ南郷街1F,43.0449384,141.4009455,,,,,,,,011-863-1193,011-865-8443
イオン薬局野田阪神店*,553-0001,大阪府大阪市福島区海老江1-1-23　2F,34.695441,135.475856,,,,,,,,06-6457-6372,06-6457-6373
コスモス調剤薬局開成店,849-0934,佐賀県佐賀市開成6-7-1,33.2698997,130.2748486,,,,,,,,0120-331-196,0952-36-5321
イオン薬局イオンスタイル美園三丁目店,336-0967,埼玉県さいたま市緑区美園3-7-7,35.8988565,139.7301521,,,,,,,,048-812-2710,048-812-2713
ツルハドラッグ梅屋敷店,143-0015,東京都大田区大森西6-11-16,35.5682325,139.7242781,,,,,,,,03-5762-8778,03-5762-8778
クリエイトSD薬局川崎下小田中店,211-0041,神奈川県川崎市中原区下小田中3-25-14,35.5718764,139.6463632,,,,,,,,044-797-5730,044-797-5731
ウエルシア薬局名古屋十一屋店,455-0831,愛知県名古屋市港区十一屋2-224-1,35.0946747,136.8603348,,,,,,,,052-389-5592,052-389-5593
クリエイトSD薬局調布深大寺東町店,182-0012,東京都調布市深大寺東町1-28-1,35.6719913,139.5578266,,,,,,,,042-440-7320,042-440-7321
アイセイハート薬局さくら夙川店,662-0043,兵庫県西宮市常磐町1-27　ﾔﾏｲﾁPLAZAさくら夙川206,34.7410058,135.3390145,,,,,,,,0798-23-2080,0798-23-2081
アイン薬局大手町店,100-0004,東京都千代田区大手町1-9-7　大手町ﾌｨﾅﾝｼｬﾙｼﾃｨｻｳｽﾀﾜｰ1F,35.6876996,139.7657372,,,,,,,,03-3510-6318,03-3510-6319
ウエルシア薬局平野駅前店,547-0041,大阪府大阪市平野区平野北1-9-18,34.631724,135.5529115,,,,,,,,06-4303-9065,06-4303-9066
スギ薬局大津京駅前店,520-0025,滋賀県大津市皇子が丘2-8-5,35.0236251,135.8563428,,,,,,,,080-4632-1739,077-524-9971
ウエルシア薬局葛飾亀有店,125-0061,東京都葛飾区亀有2-16-1,35.7588388,139.8480538,,,,,,,,03-5629-6329,03-5629-6323
ウエルシア薬局亀有駅前店,125-0061,東京都葛飾区亀有3－31－4　1F,35.7652243,139.8487106,,,,,,,,03-3602-8782,03-3602-8783
ドラッグストアセキ白岡店,349-0215,埼玉県白岡市千駄野657-7,36.0140332,139.6705619,,,,,,,,0480-90-5332,0480-90-5332
本山ゆーあい薬局,658-0081,兵庫県神戸市灘区田中町1-11-20　小松ｸﾞﾘｰﾝﾋﾞﾙﾃﾞｨﾝｸﾞ1F,34.7260163,135.277008,,,,,,,,078-412-0222,078-412-0222
なの花薬局蒲生駅前店,343-0843,埼玉県越谷市蒲生茜町19-5　ｿﾗｲｴｱｲﾙ越谷蒲生202,35.8663082,139.7913703,,,,,,,,048-984-7572,048-984-7573
東京中央薬局葛西店,134-0084,東京都江戸川区東葛西6-27-15　B号室,35.6608579,139.8772309,,,,,,,,03-3687-1150,03-3687-1160
オーケー北山田店薬局,224-0021,神奈川県横浜市都筑区北山田1-14-1,35.5605769,139.5958922,,,,,,,,045-577-4256,045-577-4257
まいにち薬局千葉中央店,260-0014,千葉県千葉市中央区本千葉町15-1　京成千葉中央ﾋﾞﾙ3F,35.6075534,140.1174598,,,,,,,,043-305-4031,043-305-4032
あすか薬局,133-0057,東京都江戸川区西小岩1-23-18　ﾘｯｶｰﾋﾞﾙ1F,35.7330552,139.8809983,,,,,,,,03-3650-6878,03-3650-6879
スギ薬局小石川店,112-0002,東京都文京区小石川2-1-12　小石川ﾄｰｾｲﾋﾞﾙ1F,35.7091123,139.7515922,,,,,,,,080-4419-5298,03-3817-7095
ドラッグセイムス草加氷川町店,340-0034,埼玉県草加市氷川町825,35.8263588,139.7983686,,,,,,,,048-924-3820,048-920-3678
オレンジ薬局秋葉原店,101-0025,東京都千代田区神田佐久間町1-13　ﾁｮﾑﾁｮﾑ秋葉原4F,35.6978331,139.7742137,,,,,,,,03-6285-2623,03-6285-2624
わかくさ薬局大富店,425-0068,静岡県焼津市中新田520-1,34.8389731,138.2944229,,,,,,,,054-623-3939,054-625-7079
ウエルシア薬局ららぽーと豊洲店,135-8514,東京都江東区豊洲2-1-14ｱｰﾊﾞﾝﾄﾞｯｸﾞららぽーと豊洲2　1階50101,35.654768,139.7941929,,,,,,,,03-6388-5661,03-6388-5662
日本調剤西新橋薬局,105-0003,東京都港区西新橋3-20-1　MSC御成門ﾋﾞﾙ1階,35.6635575,139.7523683,,,,,,,,03-6430-4131,03-6430-4132
日本調剤南阿佐谷薬局,166-0015,東京都杉並区成田東4-38-19　朝日生命杉並第2ﾋﾞﾙ1階,35.6987682,139.6367555,,,,,,,,03-5305-3801,03-5305-3803
富士ファーマシーやしお薬局,321-0954,栃木県宇都宮市元今泉6-14-3,36.5602824,139.9140464,,,,,,,,028-663-3742,028-663-3875
アイセイ薬局多摩平店,191-0062,東京都日野市多摩平2-5-1　ｸﾚｳﾞｨｱ豊田多摩平の森RESIDENCE110-C,35.663173,139.3796103,,,,,,,,042-589-7520,042-583-2806
ウエルシア堺美原店,587-0002,大阪府堺市美原区黒山11-1,34.5380781,135.5618702,,,,,,,,072-396-0306,072-369-0307
サエラ薬局清澄白河店,135-0021,東京都江東区白河1-6-2　清澄白河ﾒﾃﾞｨｶﾙﾌﾞﾘｯｼﾞ1F,35.6822525,139.7987778,,,,,,,,03-5875-8336,03-5875-8337
カイセイ調剤薬局ひばりが丘店,188-0001,東京都西東京市谷戸町1-23-7,35.7440181,139.5432347,,,,,,,,042-425-4803,042-425-4804
クスリのアオキ日光森友店,321-2335,栃木県日光市森友738,36.7222465,139.7107111,,,,,,,,0288-25-5635,0288-25-5636
クオール薬局初台店,151-0061,東京都渋谷区初台1-51-5　ｱｸｽ初台101,35.6808331,139.6864923,,,,,,,,03-3370-3714,0120-499-311
ヤックスドラッグ酒々井店,285-0905,千葉県印旛郡酒々井町上岩橋63,35.7383157,140.2704537,,,,,,,,043-312-1662,043-312-1663
セキ薬局大成町店,330-0852,埼玉県さいたま市大宮区大成町3-394-3,35.9157579,139.6156836,,,,,,,,048-729-4153,048-729-4153
PHARMACY KOU(薬局コウ),150-0002,東京都渋谷区渋谷2-20-12　日永ﾋﾞﾙ1F,35.6594345,139.7031137,,,,,,,,03-6822-4817,03-6822-4817
スギ薬局蓮根店,174-0046,東京都板橋区蓮根3-12-32,35.7875128,139.6787548,,,,,,,,090-9132-1037,03-6454-9268
薬マツモトキヨシ豊洲5丁目店,135-0061,東京都江東区豊洲5-5-20　EARTHWIND TOYOSU BLD.,35.6528759,139.7976925,,,,,,,,03-5547-4604,03-5547-4604
(有)松尾チェーン薬局枝光店,805-0008,福岡県北九州市八幡東区枝光本町1-1,33.8712428,130.8155227,,,,,,,,093-662-0783,093-647-8844
クリエイトSD港北高田店,223-0066,神奈川県横浜市港北区高田西2-11-30,35.5517531,139.6187928,,,,,,,,045-590-1230,045-590-1231
日本調剤サクラスクエア薬局,330-0854,埼玉県さいたま市大宮区桜木町2-902-102,35.9067955,139.6194305,,,,,,,,048-780-2278,048-780-2279
フロンティア薬局京橋店,534-0024,大阪府大阪市都島区東野田町5-2-29　京橋ｻﾝﾊﾟﾃｨｵﾋﾞﾙ1F,34.6989514,135.5335923,,,,,,,,06-6357-2021,06-6357-2022
ハーモニー薬局飯能中山店,357-0006,埼玉県飯能市中山341-6,35.8612095,139.3231035,,,,,,,,042-978-7535,042-978-7536
クオール薬局原木中山店,273-0035,千葉県船橋市本中山7-14-1　松丸ﾊｲﾂ1階,35.7034201,139.940735,,,,,,,,047-302-3856,047-302-3857
大道ハーバー薬局,236-0035,神奈川県横浜市金沢区大道1-47-9-1階,35.3289386,139.6058989,,,,,,,,045-370-9913,045-370-9914
とちぎ薬局駅東店,321-0954,栃木県宇都宮市元今泉4-2-21,36.5620448,139.9071268,,,,,,,,028-610-5557,028-610-5558
スギ薬局上野駅前店,110-0005,東京都台東区上野4-10-5　世界ﾋﾞﾙ1-2階,35.710701,139.7742448,,,,,,,,03-6284-2525,03-6284-2526
日本調剤三光薬局,053-0042,北海道苫小牧市三光町2-5-5,42.6505364,141.6160248,,,,,,,,0144-38-5080,0144-38-5081
きららみらい薬局なかぶり店,573-0063,大阪府枚方市走谷2-31-1,34.8013806,135.6316195,,,,,,,,072-837-5765,072-837-5766
イオックス薬局鷺宮店,165-0035,東京都中野区白鷺1-7-15,35.7175546,139.6373239,,,,,,,,03-6265-5840,03-6265-5841
アイン薬局両国店,130-0015,東京都墨田区横網2-1-11同愛記念病院ｴﾝﾄﾗﾝｽ棟1Ｆ,35.6995693,139.7941677,,,,,,,,03-6456-1036,03-6456-1037
スギ薬局都島友渕店,534-0016,大阪府大阪市都島区友渕町2-15-24,34.7170154,135.5303932,,,,,,,,06-4253-3955,06-6927-7905
ミネ薬品幡ヶ谷調剤,151-0072,東京都渋谷区幡ヶ谷2-7-2幡ヶ谷ﾆｭｰセンターﾋﾞﾙ1Ｆ,35.6777494,139.6775171,,,,,,,,03-3379-2179,03-3379-2179
ダイチ薬局,144-0051,東京都大田区西蒲田5-19-1,35.5650169,139.713589,,,,,,,,03-3731-9352,03-3731-9366
ドラッグセイムス広尾薬局,150-0012,東京都渋谷区広尾5-3-11,35.650669,139.7215666,,,,,,,,03-6456-4057,03-6456-4058
サエラ薬局高田駅前店,223-0065,横浜市港北区高田東4-23-4,35.5493166,139.6202268,,,,,,,,045-540-7522,045-540-7523
スギ薬局大田鵜の木店,146-0091,東京都大田区鵜の木2-29-14,35.5726431,139.6807609,,,,,,,,080-7116-8328,03-3750-9880
イオン薬局福津店,811-3208,福岡県福津市日蒔野6-16-1,33.75341,130.4941102,,,,,,,,0940-38-5608,0940-38-5609
日本調剤すみれ中央薬局,156-0053,東京都世田谷区桜3-2-17　DS桜ﾋﾞﾙ1階,35.6400622,139.6398044,,,,,,,,03-5451-3550,03-5451-3551
アサヒ薬局川口店,333-0826,埼玉県川口市新井宿40-2　新井宿医療ﾋﾞﾚｯｼﾞ,35.8428263,139.7393021,,,,,,,,048-229-8399,050-3153-5374
ツルハドラッグ盛岡向中野店,020-0851,岩手県盛岡市向中野5-29-38,39.6769458,141.1397851,,,,,,,,019-656-5260,019-656-5260
クスリのアオキ野田店,454-0912,愛知県名古屋市中川区野田1-380,35.1420145,136.8449838,,,,,,,,052-364-7212,052-364-7213
そうごう薬局都島店*,534-0015,大阪府大阪市都島区善源寺町2-2-22,34.7120649,135.525619,,,,,,,,06-6924-6781,06-6924-6782
笹川調剤薬局,235-0023,神奈川県横浜市磯子区森3-17-33　ﾌｧﾐｰﾙ屏風ヶ浦2F,35.3946781,139.611224,,,,,,,,045-751-7379,045-374-4877
ウエルシア薬局泉佐野大宮店,598-0053,大阪府泉佐野市大宮町6-8,34.4128077,135.3187374,,,,,,,,072-458-1530,072-458-1531
中央薬局つつい店,816-0931,福岡県大野城市筒井1-2-1竹下ﾋﾞﾙ,33.5403827,130.4743014,,,,,,,,092-502-5008,092-502-5009
ウエルシア東久留米本町店,203-0053,東京都東久留米市本町1-4-33,35.7589616,139.5325524,,,,,,,,042-479-0132,042-479-0133
ウエルシア薬局裾野佐野店,410-1118,静岡県裾野市佐野511-1,35.1810724,138.9104837,,,,,,,,055-995-2802,055-995-2803
ウエルシア薬局都留店,402-0053,山梨県都留市上谷6-13-1,35.5419606,138.9004905,,,,,,,,0554-20-8531,0554-20-8530
こやま薬局大供店,700-0913,岡山県岡山市北区大供2-2-8,34.6552118,133.9182834,,,,,,,,086-234-5002,086-234-5003
スギ薬局中町店,475-0855,愛知県半田市中町4-40,34.8876387,136.9257935,,,,,,,,080-3729-2777,0569-23-4867
ココカラファイン薬局松飛台店,270-2215,千葉県松戸市串崎南町26番地,35.7777584,139.96221,,,,,,,,047-384-3110,047-384-3189
薬局トモズ東小金井店,184-0002,東京都小金井市梶野町5-2-27,35.7020931,139.5237422,,,,,,,,042-382-0030,042-386-5435
ハックドラッグ六角橋薬局*,221-0802,神奈川県横浜市神奈川区六角橋1-13-1　ﾋﾞｯｸ･ﾗｲｽﾞﾋﾞﾙ六角橋1F,35.4876504,139.6254735,,,,,,,,045-439-0091,045-439-0092
サン薬局三室店,636-0811,奈良県生駒郡三郷町勢野東6-15-21,34.6007172,135.7108404,,,,,,,,0745-32-5410,0745-33-0313
日本調剤瑞穂汐路薬局,467-0011,愛知県名古屋市瑞穂区荻山町2-1　瑞穂ｸﾘﾆｯｸﾓｰﾙ,35.1271663,136.9422658,,,,,,,,052-846-8911,052-846-8915
アイセイ薬局東十条店*,114-0002,東京都北区王子5-1-40　ｻﾐｯﾄｽﾄｱ王子桜田通り店2階,35.7657425,139.7318145,,,,,,,,03-5902-3015,03-3927-7212
イオン薬局広島祇園店,731-0138,広島県広島市安佐南区祇園3-2-1　ｲｵﾝ広島祇園店1階,34.4451055,132.4619492,,,,,,,,082-832-3105,082-832-3104
オーケー新座北野店薬局,352-0003,埼玉県新座市北野3-4-5,35.8178768,139.565651,,,,,,,,048-423-6225,048-423-8053
スギ薬局箕面東店,562-0025,大阪府箕面市粟生外院1-17-35,34.8380478,135.5055059,,,,,,,,072-7236-8065,072-736-8066
イオン薬局高岡南店,933-0813,富山県高岡市下伏間江383,36.7238143,137.0172591,,,,,,,,0766-32-1296,0766-27-2499
もみじ薬局,573-1124,大阪府枚方市養父東町64-1,34.8454358,135.6800557,,,,,,,,072-864-0752,072-864-0753
ハーモニー薬局柳田店*,321-0902,栃木県宇都宮市柳田町1286-4,36.5701572,139.9630276,,,,,,,,028-683-3808,028-683-3809
オーケーみなとみらい店薬局,220-8755,神奈川県横浜市西区みなとみらい6-3-6ｵｰｹｰみなとみらいﾋﾞﾙ1F,35.4632055,139.6315634,,,,,,,,045-264-6038,045-264-6039
イオン薬局白根店,950-0401,新潟県新潟市南区能登409-2,37.7681418,139.0188749,,,,,,,,025-364-0401,025-364-0407
ウエルシア薬局新宿牛込店,162-0853,東京都新宿区北山伏町1-2 ﾀﾞｲﾜﾛｲﾔﾙ新宿区北山伏町ﾋﾞﾙ1F,35.6997258,139.7319775,,,,,,,,03-5206-3300,03-5206-3311
ハーブランド薬局本店,277-0005,千葉県柏市柏1-1-7,35.8608957,139.9703296,,,,,,,,04-1763-2532,04-7163-4500
イオン薬局イオンスタイル新浦安,279-0012,千葉県浦安市入船1-4-1,35.6490534,139.9147473,,,,,,,,047-304-0046,047-304-0047
健ナビ薬樹薬局鹿島田,212-0027,神奈川県川崎市幸区塚越201番地ルリエ新川崎1階,35.545436,139.6697636,,,,,,,,044-520-0525,044-520-0526
クオール薬局ビックカメラ名古屋駅西店,453-0015,愛知県名古屋市中村区椿町ﾋﾞｯｸｶﾒﾗ名古屋駅西店1階,35.1702659,136.8795872,,,,,,,,052-459-5789,052-459-5790
薬局トモズ湘南藤沢オーパ店,251-0055,神奈川県藤沢市南藤沢22-3　藤沢ｵｰﾊﾟ1F,35.3376823,139.4868447,,,,,,,,0466-52-6617,0466-50-0610
ウエルシア薬局仙台あすと長町店,982-0001,宮城県仙台市太白区八本松2-2-8,38.2297916,140.8903617,,,,,,,,022-746-8852,022-746-8853
スギ薬局東三国駅前店,532-0003,大阪府大阪市淀川区宮原2-13-13　ﾃﾞｭｵﾝ新大阪ﾚｼﾞﾃﾞﾝｽ101,34.739672,135.4990585,,,,,,,,070-3168-5476,0800-919-7561
日本調剤一色薬局,500-8227,岐阜県岐阜市北一色10-23-7,35.4107664,136.7970345,,,,,,,,058-248-0300,058-248-0355
久米川薬局,189-0013,東村山市 栄町1-4-26　清光ﾋﾞﾙ101,35.7499295,139.4725619,,,,,,,,042-398-2588,042-398-2589
ミドリ調剤薬局本店,111-0036,東京都台東区松が谷3-13-3,35.7159791,139.7872754,,,,,,,,03-3843-0898,03-3843-3477
ミネ薬局笹塚駅前店,151-0073,東京都渋谷区笹塚1-56-1　NH駅前ﾋﾞﾙ1F,35.6739637,139.6673516,,,,,,,,03-3375-3550,03-3375-3560
和光薬局新宿店,125-0051,東京都葛飾区新宿2-5-9,35.7611761,139.8566564,,,,,,,,03-3608-8666,03-3608-8702
サンドラッグ横堤薬局,538-0052,大阪府大阪市鶴見区横堤3-6-43　調剤室,34.7007836,135.573937,,,,,,,,06-4397-7458,06-4397-7458
ウエルシア川越駅西口店,350-1123,埼玉県川越市脇田本町16-5　1F,35.9077361,139.4819204,,,,,,,,049-238-4503,049-238-4504
ウエルシア薬局流山野々下店,270-0135,千葉県流山市野々下3-756-1,35.86487,139.9377712,,,,,,,,04-7141-7030,04-7141-7031
カムイ調剤薬局,660-0892,兵庫県尼崎市東難波町2-11-9,34.7293308,135.4121101,,,,,,,,06-6415-6721,06-6415-6722
ハニーズ薬局岩倉店,482-0005,愛知県岩倉市下本町下市場131-13,35.2782396,136.8747353,,,,,,,,0587-65-4660,0587-65-4661
モリ薬局,176-0023,東京都練馬区中村北3-23-3,35.7363576,139.6384171,,,,,,,,03-3990-0555,03-3990-0555
ウエルシア薬局秦野今川町店,257-0051,神奈川県秦野市今川町1-6 1F,35.3712532,139.2253557,,,,,,,,0463-74-4063,0463-74-4064
日本調剤大船薬局,247-0056,神奈川県鎌倉市大船1-22-28　ﾊﾟﾌﾞﾛ･ｺｰﾄ1F,35.3522515,139.532302,,,,,,,,0467-40-1755,0467-40-1756
クリエイト調剤薬局平塚中原店,254-0075,神奈川県平塚市中原2-4-36,35.347608,139.3354208,,,,,,,,0463-37-5691,0463-37-5692
フローラ薬局柏駅前店,277-0005,千葉県柏市柏4-4-17東ﾋﾞﾙ1階,35.8630789,139.9734614,,,,,,,,04-7166-7311,04-7166-7397
スギ薬局長岡天神店,617-0824,京都府長岡京市天神1-1-52　田中興産ﾋﾞﾙ1階,34.9260817,135.6923815,,,,,,,,070-1269-2353,075-955-1117
ココカラファイン薬局雪谷大塚店,145-0066,東京都大田区南雪谷2-17-9豊和ﾋﾞﾙ,35.5909357,139.6802129,,,,,,,,03-3748-8961,03-3748-8961
むれ薬局,747-0012,山口県防府市牟礼今宿1-5-38,34.0540256,131.5967441,,,,,,,,0835-28-9606,0835-28-9607
中島薬局,154-0004,東京都世田谷区太子堂4-27-11,35.6455337,139.6701305,,,,,,,,03-3421-2878,03-3421-2878
ウエルシア薬局大田大森西店,143-0015,東京都大田区大森西5-25-21,35.5695415,139.7273829,,,,,,,,03-5767-0671,03-5767-0672
どんぐり薬局さかな町店,020-0871,岩手県盛岡市中ノ橋通1-6-8　ﾓﾅｶ2F,39.6993529,141.1558428,,,,,,,,019-656-9700,019-656-9710
アイセイハート薬局光善寺駅前店,573-0064,大阪府枚方市北中振3-20-10　ひらら光善寺203,34.7985494,135.6295309,,,,,,,,072-802-3211,072-831-3011
ココカラファイン薬局吹田グリーンプレイス店,564-0082,大阪府吹田市片山町2-4-11　吹田ｸﾞﾘｰﾝﾌﾟﾚｲｽ　ｲｰｽﾄｿﾞｰﾝ,34.7657893,135.5197806,,,,,,,,06-6388-8833,06-6388-8834
スギ薬局東大和店,207-0013,東京都東大和市向原4-22-2,35.7369602,139.4428696,,,,,,,,080-7151-4935,042-563-1530
サン薬局北大和店,630-0121,奈良県生駒市北大和1-23-1,34.7260519,135.7291025,,,,,,,,0743-70-1105,0743-70-1106
クリエイト薬局名古屋星が丘店,464-0026,愛知県名古屋市千種区井上町78,35.1622686,136.9838145,,,,,,,,052-789-0580,052-789-0581
サエラ薬局上本町店,543-0027,大阪府大阪市天王寺区筆ヶ崎町5-52　ｳｪﾙﾗｲﾌ上本町207号,34.6649969,135.524555,,,,,,,,06-6774-0822,06-6774-0823
ウエルシア薬局上尾柏座店,362-0075,埼玉県上尾市柏座2-6-2,35.9709725,139.583362,,,,,,,,048-779-7690,048-779-7680
ウエルシア薬局熊谷籠原店,360-0856,埼玉県熊谷市別府1-46,36.18123,139.3330272,,,,,,,,048-530-5781,048-530-5782
スギ薬局鈴鹿野町店,510-0216,三重県鈴鹿市野町中2-12-5,34.8511928,136.5645743,,,,,,,,070-3143-1338,059-373-6922
ウエルシア薬局千葉西都賀店,264-0026,千葉県千葉市若葉区西都賀2-8-19,35.6367722,140.1443568,,,,,,,,043-239-7147,043-239-7148
ハックドラッッグらびすた新杉田薬局,253-0033,神奈川県横浜市磯子区杉田1-1-1　らびすた新杉田1階,35.385778,139.6191523,,,,,,,,045-778-6791,045-778-6792
ウエルシア薬局江戸川中葛西店,134-0083,東京都江戸川区中葛西6-8-11,35.6599821,139.8661318,,,,,,,,03-5679-7955,03-5679-7956
ココカラファイン薬局稲毛店,263-0043,千葉県千葉市稲毛区小仲台2-3-12　こみなと稲毛ﾋﾞﾙ1階,35.6371393,140.0937522,,,,,,,,043-287-5071,043-287-5071
なかま薬局岐阜羽島店,501-6301,岐阜県羽島市舟橋町宮北1-30,35.3163453,136.6878988,,,,,,,,058-392-4700,058-392-4703
スギ薬局草津大路店,525-0032,滋賀県草津市大路3-5-8,35.0190664,135.9706076,,,,,,,,080-9406-6001,077-584-5891
スギ薬局大山田店,511-0863,三重県桑名市新西方2-14,35.0748713,136.6600549,,,,,,,,080-7670-0428,0594-21-1058
かもめ薬局柿生店,215-0021,神奈川県川崎市麻生区上麻生5-40-3　ﾌﾟﾗｲﾑｽｸｴｱ,35.5896263,139.4969653,,,,,,,,044-981-3730,044-981-3731
スギ薬局西大路店,600-8863,京都府京都市下京区七条御所ノ内本町93,34.984778,135.7329636,,,,,,,,070-3268-4236,075-314-8448
オハナ薬局,321-4363,栃木県真岡市亀山323-3,36.4567987,139.9889066,,,,,,,,0285-80-1100,0285-80-1190
スギ薬局西田辺店,545-0014,大阪府大阪市阿倍野区西田辺町2-11-16,34.6167278,135.5142557,,,,,,,,070-3266-8021,06-6607-7720
